latitude,longitude,precip
26.664127,-84.66646,48.19934
26.663776,-84.64537,48.19934
26.66351,-84.62434,48.19934
26.663134,-84.60326,48.19934
26.662899,-84.58223,48.19934
26.662626,-84.561195,48.19934
26.662365,-84.54016,48.19934
26.662123,-84.51914,48.19934
26.66173,-84.49806,48.19934
26.661438,-84.47702,48.19934
26.661182,-84.45601,48.19934
26.660875,-84.43497,48.19934
26.660578,-84.413925,48.19934
26.660332,-84.392914,48.185608
26.660011,-84.37188,39.836754
26.659857,-84.35091,38.92419
26.659582,-84.32989,41.307835
26.65927,-84.30886,37.657597
26.6591,-84.28789,36.74046
26.658749,-84.266846,47.021255
26.658484,-84.24584,48.17035
26.658136,-84.2248,48.16119
26.657957,-84.20383,48.194763
26.657661,-84.18282,38.293945
26.65733,-84.1618,35.396034
26.65714,-84.14083,29.887102
26.656874,-84.119835,39.836754
26.656492,-84.09879,48.19934
26.656292,-84.07783,48.18103
26.655926,-84.05679,15.679855
26.6557,-84.03582,3.97986
26.655474,-84.014854,3.581569
26.655172,-83.99385,3.581569
26.654882,-83.97286,3.3877645
26.654612,-83.95188,3.435071
26.654314,-83.930885,3.2672088
26.654108,-83.90993,3.2672088
26.653826,-83.88895,3.4991639
26.653708,-83.86803,3.3877645
26.653366,-83.84703,3.2672088
26.653126,-83.826065,2.9528487
26.652924,-83.80512,2.7987206
26.652554,-83.78411,2.8399231
26.652288,-83.763145,3.0718782
26.652037,-83.74219,3.129867
26.651768,-83.72122,3.4991639
26.651495,-83.700264,3.4991639
26.651201,-83.67929,3.4747477
26.651028,-83.65837,3.5495226
26.650747,-83.637405,3.5495226
26.650461,-83.61645,3.204642
26.650175,-83.59548,3.129867
26.650005,-83.57457,3.435071
26.64975,-83.55362,3.3297756
26.649452,-83.53267,2.818559
26.649097,-83.51169,2.7895646
26.648954,-83.49078,2.7804084
26.64865,-83.46983,2.7895646
26.648409,-83.448906,0.0
26.648098,-83.42795,0.0
26.647942,-83.40705,0.0
26.647627,-83.3861,0.0
26.647541,-83.365234,2.1974688
26.647306,-83.34431,2.7666743
26.64705,-83.32338,2.7926166
26.646849,-83.30247,2.6918993
26.64655,-83.28153,2.3973775
26.646284,-83.260605,2.220359
26.645943,-83.23966,2.136428
26.645763,-83.218765,0.0
26.645636,-83.19789,0.0
26.645212,-83.17692,0.0
26.645004,-83.15602,0.0
26.644756,-83.13511,0.0
26.644527,-83.11421,0.0
26.644255,-83.09329,0.0
26.644035,-83.0724,0.0
26.643888,-83.05153,0.0
26.643476,-83.03057,0.0
26.643341,-83.00971,0.0
26.643095,-82.988815,0.0
26.642807,-82.9679,0.0
26.642561,-82.947014,0.0
26.642418,-82.92615,0.0
26.6421,-82.905235,0.0
26.641945,-82.88438,0.0
26.641638,-82.86346,0.0
26.641476,-82.842606,0.0
26.641315,-82.82175,0.0
26.641037,-82.80086,0.0
26.640867,-82.78,0.0
26.640547,-82.759094,0.0
26.640352,-82.738235,0.0
26.640173,-82.71738,0.0
26.639826,-82.696465,0.0
26.639637,-82.675606,0.0
26.639448,-82.65475,0.0
26.63922,-82.63388,0.0
26.638937,-82.61301,0.0
26.63874,-82.59215,0.0
26.638645,-82.571335,0.0
26.638313,-82.55044,0.0
26.638052,-82.52957,0.0
26.637823,-82.50871,0.0
26.637594,-82.487854,0.0
26.637379,-82.467,0.0
26.637138,-82.44615,0.0
26.636902,-82.42529,0.0
26.636675,-82.40444,0.0
26.636446,-82.3836,3.268735
26.636194,-82.36274,3.268735
26.636036,-82.34192,4.474291
26.635798,-82.321075,3.80742
26.635523,-82.30022,3.80742
26.635443,-82.27943,3.80742
26.63527,-82.25859,3.268735
26.635149,-82.237785,3.80742
26.6349,-82.21694,3.268735
26.634607,-82.19609,3.268735
26.634438,-82.17528,3.268735
26.634264,-82.15446,2.434002
26.633987,-82.13361,0.0
26.633827,-82.11281,0.0
26.63354,-82.09196,0.0
26.633356,-82.071144,0.0
26.63321,-82.05034,0.0
26.63291,-82.029495,0.0
26.6327,-82.008675,0.0
26.632471,-81.98785,0.0
26.63229,-81.96705,0.0
26.632126,-81.94625,0.0
26.631796,-81.9254,0.0
26.63172,-81.90463,0.0
26.63138,-81.88378,0.0
26.63133,-81.86302,0.0
26.631006,-81.84218,0.0
26.630753,-81.82136,0.0
26.63057,-81.80056,0.0
26.630436,-81.779785,0.0
26.630154,-81.75896,0.0
26.630032,-81.73819,0.0
26.629782,-81.71738,0.0
26.629583,-81.69658,0.0
26.62947,-81.67581,0.0
26.62921,-81.655,0.0
26.629095,-81.63424,0.0
26.628973,-81.613464,0.0
26.628685,-81.59265,0.0
26.628527,-81.57188,0.0
26.628325,-81.55109,0.0
26.628206,-81.53033,0.0
26.628016,-81.50955,0.0
26.62775,-81.48875,0.0
26.627535,-81.467964,0.0
26.627302,-81.447174,0.0
26.627134,-81.42641,0.0
26.62693,-81.405624,0.0
26.626757,-81.38486,0.0
26.626564,-81.36408,0.0
26.626425,-81.34332,0.0
26.626263,-81.32257,0.0
26.62595,-81.301765,0.0
26.62578,-81.281,0.0
26.625574,-81.26023,0.0
26.6254,-81.23947,0.0
26.625223,-81.21872,0.0
26.625025,-81.197945,0.0
26.624899,-81.1772,0.0
26.624727,-81.15645,0.0
26.624521,-81.13568,0.0
26.624273,-81.114914,0.0
26.624119,-81.09417,0.0
26.624027,-81.07344,0.0
26.623846,-81.05268,0.0
26.62353,-81.0319,0.0
26.62336,-81.011154,0.0
26.62328,-80.99043,0.0
26.623034,-80.96966,0.0
26.623016,-80.94896,0.0
26.622833,-80.928215,0.0
26.622593,-80.907455,0.0
26.622463,-80.88673,0.0
26.622362,-80.866005,0.0
26.622093,-80.845245,0.0
26.621952,-80.82452,0.0
26.62175,-80.80377,0.0
26.621675,-80.783066,0.0
26.621414,-80.7623,0.0
26.621244,-80.74157,0.0
26.621124,-80.720856,0.0
26.620958,-80.70013,0.0
26.620834,-80.67941,0.0
26.620539,-80.658646,0.0
26.620356,-80.637924,0.0
26.620161,-80.61719,0.0
26.620005,-80.59647,0.0
26.619827,-80.575745,0.0
26.619791,-80.55506,0.0
26.61948,-80.534294,0.0
26.61933,-80.51358,0.0
26.619268,-80.49289,0.0
26.619057,-80.47216,0.0
26.6189,-80.45145,0.0
26.61868,-80.430725,0.0
26.61859,-80.41003,0.0
26.618364,-80.3893,0.0
26.61829,-80.36861,0.0
26.618095,-80.34789,0.0
26.61799,-80.327194,0.0
26.617773,-80.30647,0.0
26.617683,-80.28578,0.0
26.617496,-80.26507,0.0
26.617378,-80.24438,0.0
26.617115,-80.223656,0.0
26.617012,-80.202965,0.0
26.616888,-80.18227,0.0
26.616798,-80.16159,0.0
26.616629,-80.140884,0.0
26.616383,-80.12016,0.0
26.616266,-80.09947,0.0
26.616148,-80.07879,0.0
26.616007,-80.0581,0.0
26.615843,-80.03741,0.0
26.615713,-80.016716,0.0
26.695602,-87.99891,0.0
26.69524,-87.97747,0.0
26.694916,-87.956055,0.0
26.694473,-87.93458,0.0
26.694138,-87.91316,0.0
26.693768,-87.89173,0.0
26.693316,-87.870255,0.0
26.692917,-87.848816,0.0
26.692589,-87.82741,0.0
26.69213,-87.80594,0.0
26.691774,-87.78453,0.0
26.691433,-87.76313,0.0
26.691055,-87.741714,0.0
26.690548,-87.72022,0.0
26.69018,-87.698814,0.0
26.68981,-87.677414,0.0
26.689344,-87.65595,0.0
26.688969,-87.63455,0.0
26.688772,-87.61325,0.0
26.688402,-87.59186,0.0
26.688019,-87.57045,0.0
26.687609,-87.54904,0.0
26.687124,-87.52759,0.0
26.686838,-87.50625,0.0
26.68642,-87.48484,0.0
26.686142,-87.46351,0.0
26.685612,-87.44204,0.0
26.68531,-87.42071,0.0
26.68488,-87.3993,0.0
26.68446,-87.37791,0.0
26.684168,-87.356575,0.0
26.683819,-87.33523,0.0
26.683395,-87.313835,0.0
26.683128,-87.292534,0.0
26.682678,-87.27113,0.0
26.682482,-87.24987,0.0
26.682056,-87.228485,0.0
26.681707,-87.207146,0.0
26.681246,-87.185745,0.0
26.680813,-87.16437,0.0
26.680597,-87.14311,0.0
26.68025,-87.12178,0.0
26.679827,-87.10042,0.0
26.67946,-87.07908,0.0
26.678993,-87.05769,0.0
26.678724,-87.036415,0.0
26.678272,-87.015045,0.0
26.678015,-86.99378,0.0
26.677683,-86.97248,0.0
26.677185,-86.95109,0.0
26.676807,-86.92977,0.0
26.676556,-86.908516,0.0
26.676304,-86.88726,0.0
26.675915,-86.865944,0.0
26.67555,-86.844635,0.0
26.67514,-86.82331,0.0
26.6748,-86.80202,0.0
26.674364,-86.780685,0.0
26.674002,-86.759384,0.0
26.673685,-86.73812,0.0
26.673298,-86.71682,0.0
26.672905,-86.69552,0.0
26.6726,-86.674255,0.0
26.672201,-86.65296,0.0
26.671854,-86.63168,0.0
26.671484,-86.610405,0.0
26.671165,-86.58915,0.0
26.670885,-86.56792,0.0
26.67052,-86.546646,0.0
26.670105,-86.52535,0.0
26.66979,-86.504105,0.0
26.669497,-86.48287,0.0
26.669178,-86.46163,0.0
26.668854,-86.4404,0.0
26.668547,-86.41917,0.0
26.668056,-86.39784,2.1059077
26.667835,-86.37666,1.8007036
26.667517,-86.35544,0.0
26.667177,-86.3342,0.0
26.666708,-86.312904,0.0
26.66649,-86.29173,0.0
26.666018,-86.27043,0.0
26.66578,-86.24925,0.0
26.665333,-86.22797,0.0
26.664993,-86.20675,0.0
26.664707,-86.185555,0.0
26.664345,-86.16433,0.0
26.664066,-86.14314,0.0
26.663698,-86.12191,0.0
26.663488,-86.10076,0.0
26.663094,-86.07953,0.0
26.662735,-86.05831,0.0
26.662441,-86.037125,0.0
26.662037,-86.01589,0.0
26.661758,-85.99472,0.0
26.661455,-85.97354,0.0
26.661062,-85.95232,0.0
26.660788,-85.93116,0.0
26.660406,-85.90994,0.0
26.660093,-85.88876,0.0
26.659666,-85.86753,0.0
26.659496,-85.84643,0.0
26.659096,-85.82522,0.0
26.658825,-85.80407,0.0
26.658478,-85.78289,0.0
26.658072,-85.76168,1.3505276
26.657717,-85.7405,2.7743044
26.657633,-85.71945,2.7834604
26.657362,-85.6983,2.7743044
26.657003,-85.67713,2.7743044
26.656708,-85.65598,2.7895646
26.656338,-85.63481,2.818559
26.656055,-85.61367,2.8628135
26.655699,-85.59251,2.983369
26.655336,-85.57133,3.2672088
26.655008,-85.550186,3.0718782
26.654804,-85.52909,3.4747477
26.654434,-85.507935,3.581569
26.654001,-85.48674,3.6822863
26.653717,-85.465614,4.6131587
26.653374,-85.444466,6.383342
26.653118,-85.42336,7.2974277
26.652767,-85.40222,10.795066
26.652529,-85.38112,16.24143
26.652117,-85.359955,20.15262
26.651867,-85.33886,25.52879
26.651522,-85.317726,27.157051
26.651356,-85.29668,31.445168
26.651133,-85.2756,37.55993
26.650707,-85.25443,41.307835
26.650421,-85.23333,48.18866
26.650137,-85.21224,48.185608
26.649786,-85.19112,48.19934
26.649347,-85.16995,48.19934
26.649073,-85.148865,48.19934
26.648897,-85.127815,48.19934
26.648523,-85.10669,48.19934
26.648237,-85.08561,48.19934
26.64791,-85.06451,48.19934
26.64765,-85.043434,48.19934
26.647263,-85.02231,48.19934
26.64711,-85.00129,48.19934
26.646801,-84.9802,48.19934
26.646496,-84.95913,48.19934
26.64617,-84.938034,48.19934
26.645859,-84.916954,48.19934
26.645632,-84.89591,48.19934
26.645296,-84.874825,48.19934
26.645065,-84.853775,48.19934
26.644753,-84.8327,48.19934
26.644577,-84.81169,48.19934
26.644205,-84.790596,48.19934
26.643816,-84.7695,48.18103
26.64364,-84.74849,48.17035
26.643282,-84.7274,48.19934
26.643013,-84.70636,48.19934
26.642664,-84.68529,48.19934
26.64246,-84.66428,48.19934
26.642107,-84.643196,48.19934
26.641823,-84.62216,48.19934
26.641483,-84.60109,48.19934
26.641191,-84.58005,48.19934
26.640955,-84.55904,48.19934
26.640675,-84.538,48.19934
26.640467,-84.517,48.19934
26.640055,-84.49592,48.19934
26.639753,-84.47488,48.19934
26.63948,-84.45386,48.19934
26.639238,-84.432846,48.19934
26.639074,-84.41187,48.19629
26.638777,-84.39084,46.705368
26.638527,-84.369835,46.705368
26.63822,-84.34881,38.293945
26.637875,-84.327774,41.307835
26.637619,-84.30677,32.778908
26.637321,-84.28575,35.640198
26.637112,-84.26477,42.266174
26.636847,-84.24377,36.397102
26.636501,-84.22273,38.293945
26.63623,-84.20174,34.777996
26.635971,-84.18074,28.379395
26.63568,-84.15974,26.957144
26.63539,-84.13873,24.014977
26.635162,-84.11775,23.256544
26.63482,-84.09673,23.64568
26.634623,-84.075775,15.679855
26.634254,-84.05475,3.520528
26.634047,-84.03379,2.88723
26.633821,-84.012825,3.2672088
26.633444,-83.99179,3.204642
26.633224,-83.97084,3.520528
26.632896,-83.94984,3.435071
26.63275,-83.92891,3.4747477
26.632526,-83.90795,3.0215197
26.632208,-83.886955,3.129867
26.632048,-83.866035,3.3877645
26.63165,-83.84501,2.983369
26.631395,-83.82405,2.9131722
26.631212,-83.803116,2.88723
26.630894,-83.782135,2.8628135
26.63063,-83.76117,3.3877645
26.630363,-83.74021,3.7906337
26.630108,-83.71925,3.8379402
26.629835,-83.6983,3.5495226
26.629541,-83.67734,3.581569
26.629356,-83.65642,3.520528
26.629087,-83.63546,3.5495226
26.628803,-83.61451,3.3297756
26.62853,-83.59356,3.129867
26.62822,-83.57259,2.9131722
26.628035,-83.551674,2.88723
26.627737,-83.53072,2.7804084
26.627436,-83.509766,2.757518
26.62728,-83.48888,2.7804084
26.626984,-83.467926,0.0
26.62675,-83.447,0.0
26.626526,-83.42609,0.0
26.626375,-83.40519,0.0
26.626072,-83.38425,0.0
26.625824,-83.36333,0.0
26.625643,-83.34243,0.0
26.625391,-83.3215,0.0
26.625132,-83.300575,0.0
26.624905,-83.27967,2.3973775
26.62464,-83.25875,2.292082
26.624298,-83.23781,0.0
26.624027,-83.21689,0.0
26.623936,-83.19604,0.0
26.623587,-83.17509,0.0
26.62336,-83.15419,0.0
26.623116,-83.13328,0.0
26.622883,-83.11239,0.0
26.62261,-83.09148,0.0
26.622334,-83.070564,0.0
26.622189,-83.049706,0.0
26.62183,-83.02877,0.0
26.621696,-83.00791,0.0
26.621464,-82.98702,0.0
26.621159,-82.96612,0.0
26.620846,-82.945206,0.0
26.620716,-82.92435,0.0
26.620562,-82.90349,0.0
26.62039,-82.88263,0.0
26.620138,-82.861755,0.0
26.619978,-82.8409,0.0
26.619667,-82.81999,0.0
26.61939,-82.7991,0.0
26.619165,-82.77824,0.0
26.6189,-82.75735,0.0
26.61872,-82.7365,0.0
26.618526,-82.71564,0.0
26.618193,-82.69474,0.0
26.617975,-82.673874,0.0
26.617802,-82.65304,0.0
26.617609,-82.63218,0.0
26.617231,-82.611275,0.0
26.617033,-82.59043,0.0
26.616873,-82.56959,0.0
26.616627,-82.54873,0.0
26.616419,-82.527885,0.0
26.616175,-82.50703,0.0
26.615946,-82.48617,0.0
26.615728,-82.465324,0.0
26.615507,-82.44448,0.0
26.615286,-82.42364,0.0
26.615044,-82.40279,0.0
26.614798,-82.381935,2.826189
26.614563,-82.36109,3.268735
26.614552,-82.340324,3.80742
26.614313,-82.31947,2.826189
26.614054,-82.29863,3.80742
26.613886,-82.27781,2.826189
26.613638,-82.256966,0.0
26.613462,-82.236145,3.80742
26.613209,-82.21531,3.80742
26.612936,-82.194466,2.826189
26.612785,-82.17367,3.268735
26.612581,-82.15284,2.434002
26.612349,-82.13201,2.434002
26.612194,-82.11121,0.0
26.61185,-82.09035,0.0
26.611704,-82.06955,0.0
26.611517,-82.048744,0.0
26.611217,-82.0279,0.0
26.611086,-82.00711,0.0
26.610853,-81.98629,0.0
26.610584,-81.96547,0.0
26.610493,-81.94469,0.0
26.610159,-81.92385,0.0
26.609974,-81.903046,0.0
26.609781,-81.88225,0.0
26.60957,-81.86144,0.0
26.609371,-81.84064,0.0
26.609116,-81.819824,0.0
26.60895,-81.79904,0.0
26.608746,-81.778244,0.0
26.608503,-81.75744,0.0
26.608414,-81.73668,0.0
26.608234,-81.71589,0.0
26.608057,-81.69511,0.0
26.607925,-81.67435,0.0
26.607666,-81.65354,0.0
26.60746,-81.63275,0.0
26.607355,-81.61199,0.0
26.607067,-81.59118,0.0
26.60683,-81.57039,0.0
26.606703,-81.54962,0.0
26.606495,-81.52885,0.0
26.606289,-81.508064,0.0
26.606148,-81.487305,0.0
26.605862,-81.4665,0.0
26.6057,-81.44574,0.0
26.605442,-81.42496,0.0
26.605309,-81.40419,0.0
26.605135,-81.38342,0.0
26.604872,-81.36264,0.0
26.604748,-81.34189,0.0
26.604588,-81.32114,0.0
26.604315,-81.300354,0.0
26.604158,-81.2796,0.0
26.60395,-81.258835,0.0
26.603779,-81.23808,0.0
26.603603,-81.21732,0.0
26.603386,-81.19655,0.0
26.603203,-81.175804,0.0
26.603107,-81.155075,0.0
26.602919,-81.134315,0.0
26.602596,-81.11353,0.0
26.602495,-81.092804,0.0
26.602278,-81.072044,0.0
26.602316,-81.05135,0.0
26.602003,-81.03058,0.0
26.601885,-81.00985,0.0
26.601748,-80.98912,0.0
26.601519,-80.96835,0.0
26.60136,-80.94762,0.0
26.601156,-80.92687,0.0
26.600914,-80.90612,0.0
26.600836,-80.88541,0.0
26.600683,-80.86468,0.0
26.600431,-80.84393,0.0
26.60033,-80.82321,0.0
26.600088,-80.80247,0.0
26.600067,-80.78178,0.0
26.59981,-80.76102,0.0
26.599615,-80.74029,0.0
26.599443,-80.71956,0.0
26.59932,-80.69885,0.0
26.599136,-80.67812,0.0
26.598877,-80.65738,0.0
26.598745,-80.636665,0.0
26.598557,-80.61594,0.0
26.598417,-80.59523,0.0
26.598202,-80.5745,0.0
26.598148,-80.55381,0.0
26.59787,-80.533066,0.0
26.597666,-80.51234,0.0
26.597588,-80.491646,0.0
26.597433,-80.47094,0.0
26.597218,-80.45022,0.0
26.597038,-80.429504,0.0
26.596981,-80.40882,0.0
26.596758,-80.38811,0.0
26.59668,-80.36742,0.0
26.596487,-80.3467,0.0
26.596382,-80.326004,0.0
26.596148,-80.30529,0.0
26.596151,-80.28463,0.0
26.595978,-80.263916,0.0
26.595863,-80.24323,0.0
26.5956,-80.22251,0.0
26.595495,-80.20182,0.0
26.59528,-80.181114,0.0
26.595167,-80.16043,0.0
26.594948,-80.139725,0.0
26.594774,-80.11902,0.0
26.594675,-80.09834,0.0
26.594538,-80.07766,0.0
26.594395,-80.05697,0.0
26.594233,-80.03628,0.0
26.5941,-80.0156,0.0
26.674032,-87.99602,0.0
26.673544,-87.97452,0.0
26.673216,-87.9531,0.0
26.67279,-87.93165,0.0
26.672457,-87.91023,0.0
26.672068,-87.888794,0.0
26.671616,-87.867325,0.0
26.671234,-87.845894,0.0
26.670887,-87.824486,0.0
26.670444,-87.80303,0.0
26.670094,-87.781624,0.0
26.669699,-87.7602,0.0
26.66932,-87.738785,0.0
26.668848,-87.71732,0.0
26.668495,-87.69594,0.0
26.668272,-87.674614,0.0
26.667734,-87.65312,0.0
26.667374,-87.63173,0.0
26.667086,-87.61039,0.0
26.666718,-87.589,0.0
26.666332,-87.5676,0.0
26.665922,-87.54619,0.0
26.665457,-87.52475,0.0
26.665098,-87.50338,0.0
26.664734,-87.48201,0.0
26.664455,-87.46068,0.0
26.663944,-87.43923,0.0
26.663607,-87.41788,0.0
26.66321,-87.39649,0.0
26.662775,-87.37509,0.0
26.662481,-87.35377,0.0
26.662151,-87.332436,0.0
26.661848,-87.31111,0.0
26.66153,-87.28979,0.0
26.661102,-87.2684,0.0
26.660734,-87.247055,0.0
26.660313,-87.22568,0.0
26.660019,-87.20438,0.0
26.65957,-87.18299,0.0
26.659122,-87.161606,0.0
26.658926,-87.14036,0.0
26.65856,-87.119026,0.0
26.658081,-87.09764,0.0
26.657715,-87.07631,0.0
26.657305,-87.054955,0.0
26.657036,-87.03368,0.0
26.656597,-87.01233,0.0
26.656305,-86.99105,0.0
26.655952,-86.96974,0.0
26.655602,-86.94843,0.0
26.655277,-86.92715,0.0
26.654976,-86.90587,0.0
26.654629,-86.88457,0.0
26.654242,-86.86326,0.0
26.653818,-86.84192,0.0
26.65348,-86.82064,0.0
26.65312,-86.79934,0.0
26.652685,-86.778015,0.0
26.652327,-86.75672,0.0
26.65201,-86.735466,0.0
26.65164,-86.71417,0.0
26.65121,-86.69286,0.0
26.65094,-86.671616,0.0
26.650543,-86.65033,0.0
26.650196,-86.62906,0.0
26.649803,-86.60777,0.0
26.649506,-86.58653,0.0
26.649315,-86.565346,0.0
26.649025,-86.54412,0.0
26.648626,-86.522835,0.0
26.64813,-86.50151,0.0
26.647833,-86.480286,0.0
26.647516,-86.459045,0.0
26.647192,-86.43781,0.0
26.646883,-86.41659,0.0
26.646393,-86.39527,0.0
26.646172,-86.37409,0.0
26.645853,-86.35287,1.5458583
26.645514,-86.33164,1.3505276
26.645048,-86.31034,0.0
26.644829,-86.28918,0.0
26.644354,-86.26788,0.0
26.644112,-86.24671,0.0
26.643684,-86.22544,0.0
26.643274,-86.20419,0.0
26.643152,-86.18308,0.0
26.64277,-86.16186,0.0
26.642508,-86.14068,0.0
26.64205,-86.11941,0.0
26.641823,-86.09826,0.0
26.641443,-86.07703,0.0
26.64101,-86.05578,0.0
26.640772,-86.03464,0.0
26.640408,-86.01342,0.0
26.64009,-85.99223,0.0
26.639791,-85.97106,0.0
26.639412,-85.94985,0.0
26.639143,-85.928696,0.0
26.63874,-85.90748,0.0
26.638443,-85.88631,0.0
26.638016,-85.86509,0.0
26.637842,-85.843994,0.0
26.637445,-85.822784,1.3505276
26.63712,-85.80161,0.0
26.636934,-85.78051,0.0
26.636496,-85.75929,1.2025038
26.63623,-85.73816,1.3505276
26.63598,-85.71703,2.7743044
26.635695,-85.695885,2.7666743
26.635365,-85.67473,2.7804084
26.635017,-85.653564,2.9131722
26.634686,-85.63241,2.88723
26.634344,-85.61125,3.0215197
26.634045,-85.59011,2.7926166
26.63368,-85.568954,2.88723
26.63337,-85.54781,3.0718782
26.633093,-85.526695,3.0215197
26.632782,-85.50556,3.435071
26.632298,-85.48435,3.5495226
26.632082,-85.463264,4.9977155
26.631739,-85.44212,4.729136
26.631464,-85.42101,5.6050715
26.631132,-85.39989,8.766985
26.630835,-85.37877,14.15994
26.63057,-85.357666,23.058163
26.630337,-85.336586,27.74457
26.62999,-85.31546,26.528332
26.629719,-85.294365,27.157051
26.629475,-85.273285,30.706575
26.629066,-85.25213,33.58465
26.628782,-85.23103,40.445633
26.628515,-85.20995,47.758324
26.628147,-85.18883,39.836754
26.62771,-85.16766,48.19934
26.62745,-85.14658,47.852936
26.627243,-85.125534,48.16119
26.626883,-85.10442,47.929237
26.626595,-85.083336,48.18103
26.626213,-85.06222,47.929237
26.626007,-85.041176,48.19934
26.625639,-85.020065,48.19934
26.625465,-84.99904,48.19934
26.625145,-84.97796,48.193237
26.62482,-84.95687,47.852936
26.624474,-84.935776,44.137077
26.624306,-84.914764,48.0971
26.6241,-84.89373,48.19934
26.623783,-84.87266,48.19934
26.62344,-84.85157,48.19934
26.623096,-84.83048,48.19934
26.622877,-84.80946,47.929237
26.622528,-84.788376,48.06963
26.62219,-84.7673,45.817226
26.622017,-84.74631,48.17035
26.621656,-84.72523,48.19934
26.621424,-84.7042,48.19934
26.62104,-84.68312,48.19934
26.62078,-84.66209,48.19934
26.620428,-84.64101,48.19934
26.6202,-84.62,48.19934
26.619839,-84.59893,48.19934
26.619566,-84.5779,48.19934
26.61933,-84.55689,48.19934
26.619051,-84.535866,48.19934
26.618786,-84.51484,48.19934
26.618391,-84.493774,48.19934
26.61823,-84.4728,48.19934
26.617981,-84.45179,48.19934
26.61772,-84.43078,48.19934
26.617464,-84.40977,48.0971
26.617147,-84.38873,47.929237
26.616823,-84.36771,37.457687
26.616608,-84.346725,34.777996
26.616264,-84.32568,29.53154
26.615988,-84.30468,30.300653
26.61569,-84.28367,30.495983
26.615503,-84.2627,22.455385
26.61516,-84.24167,22.258528
26.614855,-84.22066,19.732965
26.614597,-84.19966,22.258528
26.614346,-84.17868,14.509398
26.614063,-84.157684,13.422872
26.613747,-84.13667,4.9977155
26.61355,-84.11572,4.048531
26.613152,-84.09468,3.891351
26.612951,-84.07373,2.983369
26.612621,-84.05272,2.8628135
26.612434,-84.03177,2.88723
26.612207,-84.01081,3.0215197
26.611979,-83.989845,2.8628135
26.61176,-83.968895,3.4747477
26.611395,-83.94788,2.9131722
26.611135,-83.92691,3.0718782
26.610912,-83.90596,3.3297756
26.610579,-83.88497,3.3297756
26.610434,-83.86405,2.9528487
26.610037,-83.84303,2.9131722
26.609781,-83.822075,3.3877645
26.609522,-83.801125,3.204642
26.609293,-83.780174,3.3297756
26.609013,-83.75921,3.6319275
26.608747,-83.73826,3.581569
26.608477,-83.7173,3.435071
26.608217,-83.69635,3.5495226
26.607943,-83.67541,3.435071
26.607754,-83.65449,3.3297756
26.607492,-83.63354,3.2672088
26.607222,-83.612595,3.129867
26.606932,-83.59164,2.7987206
26.606604,-83.57067,2.7804084
26.606417,-83.54977,2.746836
26.606138,-83.528824,2.7315757
26.605984,-83.50793,2.7315757
26.60577,-83.487015,2.513355
26.605461,-83.466064,0.0
26.605244,-83.44515,0.0
26.604925,-83.4242,0.0
26.604776,-83.40332,0.0
26.604439,-83.38236,0.0
26.604223,-83.361465,0.0
26.604044,-83.34057,0.0
26.60379,-83.31965,0.0
26.603456,-83.298706,0.0
26.603247,-83.27781,0.0
26.603039,-83.25691,0.0
26.602695,-83.23597,0.0
26.602428,-83.21506,0.0
26.602316,-83.19421,0.0
26.601982,-83.17327,0.0
26.601702,-83.15236,0.0
26.601511,-83.13147,0.0
26.601225,-83.11056,0.0
26.601025,-83.089676,0.0
26.60075,-83.06878,0.0
26.600586,-83.04791,0.0
26.60023,-83.026985,0.0
26.60009,-83.00613,0.0
26.599953,-82.985275,0.0
26.59966,-82.96438,0.0
26.59941,-82.94349,0.0
26.599258,-82.92263,0.0
26.598959,-82.901726,0.0
26.598804,-82.88088,0.0
26.598534,-82.86,0.0
26.598322,-82.839134,0.0
26.59808,-82.81826,0.0
26.597748,-82.79735,0.0
26.597576,-82.776505,0.0
26.597296,-82.755615,0.0
26.597116,-82.73477,0.0
26.596937,-82.71393,0.0
26.59659,-82.693016,0.0
26.596384,-82.67217,0.0
26.596197,-82.65133,0.0
26.596024,-82.630486,0.0
26.595663,-82.60959,0.0
26.595446,-82.58874,0.0
26.595282,-82.56791,0.0
26.59502,-82.54705,0.0
26.594812,-82.52621,0.0
26.594587,-82.50536,0.0
26.594357,-82.484505,0.0
26.594137,-82.46366,0.0
26.5939,-82.442825,0.0
26.59379,-82.42201,0.0
26.593544,-82.40117,3.268735
26.5933,-82.380325,3.268735
26.593067,-82.35949,3.268735
26.592907,-82.33868,3.80742
26.592665,-82.31784,4.474291
26.59241,-82.29699,3.80742
26.592295,-82.2762,3.80742
26.592049,-82.255356,3.268735
26.591871,-82.23454,3.80742
26.591618,-82.21371,4.474291
26.591345,-82.19286,3.268735
26.591139,-82.17205,3.268735
26.590914,-82.15123,2.826189
26.59076,-82.13043,2.434002
26.590546,-82.10961,0.0
26.590258,-82.088776,2.434002
26.59013,-82.067986,2.434002
26.589928,-82.04717,0.0
26.589645,-82.026344,0.0
26.589489,-82.005554,0.0
26.58928,-81.98474,0.0
26.588991,-81.96392,0.0
26.5889,-81.943146,0.0
26.588587,-81.92232,0.0
26.588394,-81.90152,0.0
26.588186,-81.88072,0.0
26.587994,-81.859924,0.0
26.58778,-81.83912,0.0
26.587694,-81.81836,0.0
26.587465,-81.79756,0.0
26.587261,-81.77677,0.0
26.587015,-81.75597,0.0
26.586914,-81.73521,0.0
26.58666,-81.71441,0.0
26.586481,-81.69363,0.0
